## Created with TESSdata.py
## VStar Flexible Text Format 1.2

#DELIM=space
#FIELDS=time,mag,magerr
#DATE=BJD
#DEFINESERIES=TESS data,TESS data,#AA00AA
#FILTER=TESS data
#NAME=AE UMa
#TITLEX=BJD_TDB
#TITLEY=Magnitude
##Time Mag MagErr
2459609.9654914765 11.104082107543945 0.002226217184215784
2459609.966880371 11.075516700744629 0.0021832501515746117
2459609.9682692653 11.042118072509766 0.002132265130057931
2459609.9696581597 10.9915189743042 0.00205976446159184
2459609.971047054 10.935850143432617 0.001984083093702793
2459609.972435948 10.878698348999023 0.0019089042907580733
2459609.9738248424 10.830313682556152 0.0018478885758668184
2459609.9752137363 10.803910255432129 0.0018155677244067192
2459609.9766026307 10.796823501586914 0.0018079503206536174
2459609.977991525 10.799652099609375 0.0018114979611709714
2459609.9793804195 10.811363220214844 0.001823580707423389
2459609.980769314 10.825233459472656 0.0018412949284538627
2459609.982158208 10.840449333190918 0.001858748379163444
2459609.9835471017 10.859190940856934 0.0018833818612620234
2459609.984935996 10.878283500671387 0.0019066412933170795
2459609.9863248905 10.900352478027344 0.0019360570004209876
2459609.987713785 10.910750389099121 0.0019494553562253714
2459609.9891026793 10.92684268951416 0.0019691160414367914
2459609.9904915737 10.947043418884277 0.0019969195127487183
2459609.991880467 10.961647033691406 0.0020158716943114996
2459609.9932693616 10.97397518157959 0.002034195000305772
2459609.994658256 10.988123893737793 0.0020530188921839
2459609.9960471503 11.002310752868652 0.002071759197860956
2459609.9974360447 11.012921333312988 0.002087610773742199
2459609.9988249387 11.02759838104248 0.0021073592361062765
2459610.000213833 11.039793968200684 0.0021237798500806093
2459610.001602727 11.047811508178711 0.0021361636463552713
2459610.0029916214 11.058392524719238 0.002151842461898923
2459610.0043805153 11.070594787597656 0.0021725166589021683
2459610.0057694097 11.082328796386719 0.0021882883738726377
2459610.007158304 11.087058067321777 0.0021933880634605885
2459610.0085471985 11.09550952911377 0.0022061781492084265
2459610.0099360924 11.10460376739502 0.0022203626576811075
2459610.0113249863 11.106715202331543 0.00222351448610425
2459610.0127138807 11.119854927062988 0.0022443884517997503
2459610.014102775 11.118149757385254 0.0022396373096853495
2459610.0154916695 11.129762649536133 0.0022572556044906378
2459610.0168805635 11.140804290771484 0.0022759814746677876
2459610.018269458 11.141483306884766 0.0022768015041947365
2459610.019658352 11.151982307434082 0.0022925438825041056
2459610.021047246 11.153909683227539 0.0022945008240640163
2459610.02243614 11.162031173706055 0.002308906987309456
2459610.0238250345 11.171674728393555 0.002322310348972678
2459610.025213929 11.171895980834961 0.0023239401634782553
2459610.0266028233 11.175891876220703 0.0023298338055610657
2459610.027991717 11.180423736572266 0.0023361456114798784
2459610.029380611 11.183063507080078 0.0023380436468869448
2459610.0307695055 11.182221412658691 0.002338001737371087
2459610.0321583995 11.18636417388916 0.0023434003815054893
2459610.033547294 11.194252967834473 0.0023583294823765755
2459610.0349361883 11.183948516845703 0.0023375696036964655
2459610.0363250826 11.185945510864258 0.002343373605981469
2459610.0377139766 11.188155174255371 0.0023444006219506264
2459610.0391028705 11.184799194335938 0.002338503021746874
2459610.040491765 11.180899620056152 0.002333547919988632
2459610.041880659 11.18136215209961 0.002331830793991685
2459610.043269553 11.173649787902832 0.0023194998502731323
2459610.0446584476 11.16261100769043 0.002302552340552211
2459610.0460473415 11.153412818908691 0.0022853887639939785
2459610.047436236 11.145572662353516 0.002272909041494131
2459610.04882513 11.129257202148438 0.0022480483166873455
2459610.050214024 11.116740226745605 0.0022275166120380163
2459610.051602918 11.097524642944336 0.0021973317489027977
2459610.0529918126 11.082136154174805 0.0021730626467615366
2459610.0543807065 11.056767463684082 0.002136287512257695
2459610.055769601 11.037130355834961 0.0021080723963677883
2459610.0571584953 11.011656761169434 0.002071629511192441
2459610.0585473888 10.988287925720215 0.0020381733775138855
2459610.059936283 10.96877670288086 0.0020106229931116104
2459610.0613251776 10.95418643951416 0.001991603523492813
2459610.0627140715 10.942230224609375 0.0019761361181735992
2459610.064102966 10.938827514648438 0.001970994286239147
2459610.0654918603 10.938339233398438 0.0019697584211826324
2459610.066880754 10.936208724975586 0.0019659476820379496
2459610.068269648 10.945961952209473 0.001978503540158272
2459610.0696585425 10.947564125061035 0.00198006653226912
2459610.0710474364 10.95719051361084 0.001993955811485648
2459610.072436331 10.95935344696045 0.001995971193537116
2459610.073825225 10.967522621154785 0.002005194080993533
2459610.075214119 10.975382804870605 0.0020161757711321115
2459610.076603013 10.984001159667969 0.0020278000738471746
2459610.077991907 10.993367195129395 0.002039311220869422
2459610.0793808014 11.001319885253906 0.0020498919766396284
2459610.0807696953 11.012757301330566 0.0020663931500166655
2459610.0821585897 11.021537780761719 0.0020796305034309626
2459610.083547484 11.02979564666748 0.002088510198518634
2459610.084936378 11.036585807800293 0.0020991379860788584
2459610.086325272 11.042929649353027 0.0021058907732367516
2459610.087714166 11.054726600646973 0.0021224466618150473
2459610.0891030603 11.065155029296875 0.0021400402765721083
2459610.0904919547 11.070184707641602 0.002145331120118499
2459610.0918808486 11.080430030822754 0.0021595910657197237
2459610.093269743 11.089184761047363 0.002173511777073145
2459610.094658637 11.093606948852539 0.002180066192522645
2459610.096047531 11.100778579711914 0.002188295591622591
2459610.097436425 11.101350784301758 0.0021873952355235815
2459610.098825319 11.110051155090332 0.0022021294571459293
2459610.1002142136 11.11679458618164 0.002212322084233165
2459610.1016031075 11.126638412475586 0.0022277527023106813
2459610.102992002 11.129029273986816 0.0022311073262244463
2459610.104380896 11.1353759765625 0.0022409590892493725
2459610.10576979 11.137293815612793 0.002241661073639989
2459610.1071586837 11.144186973571777 0.0022551948204636574
2459610.108547578 11.150376319885254 0.0022630728781223297
2459610.109936472 11.155051231384277 0.002267521573230624
2459610.1113253664 11.156429290771484 0.002268813783302903
2459610.1127142604 11.159472465515137 0.0022743858862668276
2459610.1141031547 11.163743019104004 0.0022814678959548473
2459610.115492048 11.167926788330078 0.0022862465120851994
2459610.1168809426 11.171217918395996 0.0022915878798812628
2459610.1182698365 11.176902770996094 0.0023007187992334366
2459610.119658731 11.183852195739746 0.0023126036394387484
2459610.121047625 11.178587913513184 0.0023018766660243273
2459610.1224365192 11.182456016540527 0.00230965344235301
2459610.123825413 11.185673713684082 0.0023127486929297447
2459610.125214307 11.184662818908691 0.002310652518644929
2459610.126603201 11.18661880493164 0.0023144776932895184
2459610.1279920954 11.18476390838623 0.002310218522325158
2459610.1293809894 11.190177917480469 0.002319860039278865
2459610.1307698837 11.181631088256836 0.0023034662008285522
2459610.1321587777 11.182313919067383 0.0023047830909490585
2459610.133547672 11.178143501281738 0.002297838917002082
2459610.1349365655 11.165806770324707 0.0022769940551370382
2459610.13632546 11.161362648010254 0.002270316006615758
2459610.137714354 11.15359115600586 0.0022580656222999096
2459610.1391032482 11.138968467712402 0.0022345269098877907
2459610.140492142 11.12811279296875 0.002219315618276596
2459610.1418810366 11.104512214660645 0.0021809558384120464
2459610.1432699305 11.087313652038574 0.0021567591466009617
2459610.144658824 11.059958457946777 0.0021168109960854053
2459610.1460477184 11.032633781433105 0.00207912246696651
2459610.1474366123 10.99937915802002 0.0020325046498328447
2459610.1488255067 10.960827827453613 0.001979239284992218
2459610.1502144006 10.93459701538086 0.0019442234188318253
2459610.151603295 10.9109468460083 0.001914775581099093
2459610.1529921885 10.894407272338867 0.0018931670347228646
2459610.1543810824 10.885979652404785 0.0018828801112249494
2459610.155769977 10.881633758544922 0.001875834190286696
2459610.1571588707 10.886229515075684 0.0018831309862434864
2459610.158547765 10.891050338745117 0.0018889824859797955
2459610.159936659 10.89411449432373 0.0018910991493612528
2459610.161325553 10.903615951538086 0.0019026328809559345
2459610.162714447 10.913060188293457 0.0019150754669681191
2459610.164103341 10.929624557495117 0.0019352567614987493
2459610.165492235 10.938603401184082 0.0019471639534458518
2459610.166881129 10.955141067504883 0.0019691409543156624
2459610.168270023 10.966567993164062 0.001983372960239649
2459610.1696589175 10.980897903442383 0.0020015311893075705
2459610.1710478114 10.994545936584473 0.0020193858072161674
2459610.172436705 11.005533218383789 0.0020349049009382725
2459610.1738255993 11.016108512878418 0.0020483112893998623
2459610.175214493 11.02739429473877 0.0020640920847654343
2459610.1766033876 11.041409492492676 0.002083107829093933
2459610.1779922815 11.049854278564453 0.002094588242471218
2459610.1793811754 11.063797950744629 0.0021132079418748617
2459610.18077007 11.070267677307129 0.002124172868207097
2459610.1821589633 11.076630592346191 0.0021313626784831285
2459610.183547857 11.087871551513672 0.0021464149467647076
2459610.1849367516 11.09595775604248 0.0021600620821118355
2459610.1863256455 11.098984718322754 0.0021633519791066647
2459610.1877145395 11.11119556427002 0.0021787735167890787
2459610.189103434 11.116085052490234 0.002186807570978999
2459610.190492328 11.121967315673828 0.002195800421759486
2459610.1918812213 11.131103515625 0.002208701567724347
2459610.1932701156 11.140874862670898 0.0022236821241676807
2459610.1946590096 11.143975257873535 0.0022276004310697317
2459610.1960479035 11.14687442779541 0.002229666104540229
2459610.1974367974 11.15790843963623 0.002248791279271245
2459610.198825692 11.165224075317383 0.002258201129734516
2459610.2002145858 11.172609329223633 0.00227292045019567
2459610.201603479 11.173730850219727 0.0022714929655194283
2459610.2029923736 11.183578491210938 0.0022871557157486677
2459610.2043812675 11.182336807250977 0.002283685375005007
2459610.2057701615 11.192280769348145 0.0023003744427114725
2459610.2071590554 11.195462226867676 0.0023035993799567223
2459610.20854795 11.198755264282227 0.002309016417711973
2459610.2099368437 11.199908256530762 0.002309694653376937
2459610.211325737 11.198281288146973 0.00230813049711287
2459610.212714631 11.205596923828125 0.002319649327546358
2459610.2141035255 11.203038215637207 0.0023146660532802343
2459610.2154924194 11.20346450805664 0.002315482823178172
2459610.2168813134 11.198481559753418 0.0023076171055436134
2459610.2182702073 11.196221351623535 0.002303017769008875
2459610.219659101 11.191024780273438 0.002294728299602866
2459610.221047995 11.179215431213379 0.0022758524864912033
2459610.222436889 11.157233238220215 0.0022408298682421446
2459610.223825783 11.140141487121582 0.002216873224824667
2459610.2252146774 11.113197326660156 0.002177460817620158
2459610.2266035713 11.076155662536621 0.0021219905465841293
2459610.2279924653 11.034948348999023 0.0020635768305510283
2459610.2293813587 10.980731964111328 0.0019890565890818834
2459610.230770253 10.922388076782227 0.0019134969916194677
2459610.232159147 10.860947608947754 0.001839407254010439
2459610.233548041 10.807766914367676 0.0017761955969035625
2459610.234936935 10.783486366271973 0.0017484879354014993
2459610.236325829 10.774930000305176 0.0017393827438354492
2459610.2377147228 10.776710510253906 0.0017420200165361166
2459610.2391036167 10.791415214538574 0.0017581837018951774
2459610.2404925106 10.802926063537598 0.0017710898537188768
2459610.2418814045 10.825430870056152 0.001795457093976438
2459610.2432702985 10.847229957580566 0.0018232176080346107
2459610.2446591924 10.866484642028809 0.001844818820245564
2459610.246048087 10.879964828491211 0.0018608507234603167
2459610.2474369807 10.905159950256348 0.0018915925174951553
2459610.248825874 10.923849105834961 0.0019160084193572402
2459610.250214768 10.941680908203125 0.0019384471233934164
2459610.251603662 10.957525253295898 0.0019583688117563725
2459610.252992556 10.969913482666016 0.0019730522762984037
2459610.25438145 10.984561920166016 0.001992933452129364
2459610.2557703443 11.001456260681152 0.0020160647109150887
2459610.257159238 11.014935493469238 0.0020333980210125446
2459610.2585481317 11.023649215698242 0.0020459562074393034
2459610.2599370256 11.035377502441406 0.0020616657566279173
2459610.2613259195 11.045844078063965 0.00207744468934834
2459610.2627148135 11.058510780334473 0.0020937451627105474
2459610.2641037074 11.07182788848877 0.0021124223712831736
2459610.2654926013 11.077558517456055 0.002119391458109021
2459610.2668814957 11.089088439941406 0.002136905211955309
2459610.268270389 11.095697402954102 0.002146355574950576
2459610.269659283 11.10422134399414 0.0021578697487711906
2459610.271048177 11.112618446350098 0.0021718803327530622
2459610.272437071 11.119732856750488 0.0021810869220644236
2459610.273825965 11.126577377319336 0.002191337523981929
2459610.275214859 11.136505126953125 0.002206194680184126
2459610.2766037527 11.14544677734375 0.0022195791825652122
2459610.277992646 11.148470878601074 0.0022228697780519724
2459610.27938154 11.152831077575684 0.002228677039965987
2459610.280770434 11.158634185791016 0.0022375821135938168
2459610.282159328 11.165884971618652 0.002248370088636875
2459610.283548222 11.171394348144531 0.002255596686154604
2459610.2849371163 11.182746887207031 0.002276333514600992
2459610.2863260102 11.185178756713867 0.00227951817214489
2459610.2877149037 11.1889009475708 0.002284886548295617
2459610.2891037976 11.1947021484375 0.002294376725330949
2459610.2904926916 11.194670677185059 0.0022942551877349615
2459610.2918815855 11.194701194763184 0.002292322227731347
2459610.2932704794 11.1974515914917 0.0022954123560339212
2459610.2946593734 11.200654029846191 0.0023014089092612267
2459610.296048267 11.198856353759766 0.002298594918102026
2459610.2974371607 11.196929931640625 0.002296519698575139
2459610.2988260547 11.189414024353027 0.0022835256531834602
2459610.3002149486 11.18634033203125 0.0022759707644581795
2459610.3016038425 11.17859935760498 0.0022630721796303988
2459610.3029927365 11.171595573425293 0.002256188075989485
2459610.3043816304 11.15528678894043 0.0022293194197118282
2459610.305770524 11.146001815795898 0.002215679967775941
2459610.307159418 11.12446403503418 0.0021826450247317553
2459610.3085483117 11.101582527160645 0.0021482938900589943
2459610.3099372056 11.078286170959473 0.0021159150637686253
2459610.3113260996 11.051339149475098 0.002076508477330208
2459610.3127149935 11.016890525817871 0.002027382841333747
2459610.3141038874 10.983549118041992 0.0019839415326714516
2459610.315492781 10.947982788085938 0.0019366610795259476
2459610.316881675 10.918891906738281 0.0019013502169400454
2459610.3182705687 10.90162467956543 0.0018789182649925351
2459610.3196594627 10.887310981750488 0.0018607706297188997
2459610.321048356 10.885217666625977 0.0018573367269709706
2459610.32243725 10.88985538482666 0.0018633984727784991
2459610.323826144 10.89384937286377 0.0018684390233829618
2459610.3252150374 10.902006149291992 0.0018777523655444384
2459610.3266039314 10.911467552185059 0.0018884963355958462
2459610.3279928253 10.92241382598877 0.0019021757179871202
2459610.329381719 10.93561840057373 0.001917902147397399
2459610.330770613 10.942339897155762 0.0019257605308666825
2459610.332159507 10.955384254455566 0.00194261921569705
2459610.333548401 10.967513084411621 0.001957233063876629
2459610.3349372945 10.980490684509277 0.0019752709195017815
2459610.3363261884 10.993514060974121 0.0019911902491003275
2459610.337715082 11.00179386138916 0.0020007994025945663
2459610.339103976 11.012923240661621 0.0020152197685092688
2459610.3404928697 11.023246765136719 0.002028352813795209
2459610.3418817637 11.036847114562988 0.0020472491160035133
2459610.3432706576 11.042444229125977 0.002053891308605671
2459610.344659551 11.055269241333008 0.00207205256447196
2459610.346048445 11.058809280395508 0.0020763827487826347
2459610.347437339 11.070540428161621 0.0020928687881678343
2459610.3488262324 11.079833984375 0.0021031158976256847
2459610.3502151263 11.085847854614258 0.002112459857016802
2459610.35160402 11.094562530517578 0.002123570302501321
2459610.352992914 11.102766990661621 0.0021356679499149323
2459610.3543818076 11.10876178741455 0.0021436831448227167
2459610.3557707015 11.115388870239258 0.0021530550438910723
2459610.3571595955 11.118407249450684 0.0021552937105298042
2459610.358548489 11.12113094329834 0.0021594904828816652
2459610.359937383 11.129631996154785 0.0021696900948882103
2459610.361326277 11.138422012329102 0.002183229196816683
2459610.3627151703 11.14272689819336 0.0021894611418247223
2459610.364104064 11.147099494934082 0.002193280030041933
2459610.365492958 11.15022087097168 0.002200857736170292
2459610.3668818516 11.155773162841797 0.002205871744081378
2459610.3682707455 11.16054630279541 0.002212336752563715
2459610.3696596394 11.16616439819336 0.0022217235527932644
2459610.3710485334 11.170880317687988 0.0022281999699771404
2459610.3724374264 11.172355651855469 0.0022294032387435436
2459610.3738263203 11.17279052734375 0.002227452117949724
2459610.375215214 11.178378105163574 0.0022358105052262545
2459610.376604108 11.177639961242676 0.002234883839264512
2459610.377993002 11.18030834197998 0.0022375595290213823
2459610.3793818955 11.180484771728516 0.002235576743260026
2459610.3807707895 11.18482494354248 0.0022448927629739046
2459610.382159683 11.181745529174805 0.0022384924814105034
2459610.383548577 11.181583404541016 0.0022362181916832924
2459610.3849374703 11.180679321289062 0.0022333997767418623
2459610.3863263642 11.18156623840332 0.0022358628921210766
2459610.387715258 11.174005508422852 0.0022241384722292423
2459610.389104152 11.175755500793457 0.002225972479209304
2459610.3904930456 11.168376922607422 0.0022136177867650986
2459610.391881939 11.157426834106445 0.0021973212715238333
2459610.393270833 11.15480899810791 0.0021927941124886274
2459610.394659727 11.147928237915039 0.0021818317472934723
2459610.3960486203 11.130969047546387 0.002156247617676854
2459610.3974375143 11.118180274963379 0.0021385648287832737
2459610.398826408 11.10417366027832 0.002117232419550419
2459610.4002153017 11.085858345031738 0.0020899998489767313
2459610.401604195 11.065272331237793 0.002061719074845314
2459610.402993089 11.046643257141113 0.0020369556732475758
2459610.4043819825 11.020038604736328 0.001998653169721365
2459610.4057708764 10.994353294372559 0.001966792857274413
2459610.4071597704 10.979997634887695 0.00194794952403754
2459610.408548664 10.964274406433105 0.0019275330705568194
2459610.4099375578 10.94860553741455 0.0019069729605689645
2459610.411326451 10.940062522888184 0.0018965890631079674
2459610.4127153447 10.934453010559082 0.0018896035617217422
2459610.4141042386 10.933430671691895 0.001888036960735917
2459610.4154931325 10.933539390563965 0.0018865774618461728
2459610.416882026 10.940515518188477 0.001895521185360849
2459610.41827092 10.945131301879883 0.0019000433385372162
2459610.419659814 10.95169734954834 0.0019079860066995025
2459610.421048707 10.95960521697998 0.0019181401003152132
2459610.422437601 10.96885871887207 0.001928489888086915
2459610.4238264947 10.974666595458984 0.0019343653693795204
2459610.425215388 10.9832124710083 0.0019446508958935738
2459610.426604282 10.991968154907227 0.001955383224412799
2459610.4279931756 11.002376556396484 0.0019686834421008825
2459610.4293820695 11.01317024230957 0.0019835270941257477
2459610.430770963 11.026361465454102 0.0020015717018395662
2459610.4321598564 11.031577110290527 0.002006266266107559
2459610.4335487504 11.040410041809082 0.002017185790464282
2459610.434937644 11.054075241088867 0.002035147976130247
2459610.4363265377 11.06050968170166 0.002042856067419052
2459610.4377154317 11.072961807250977 0.002060143044218421
2459610.4391043247 11.078808784484863 0.002067101653665304
2459610.4404932186 11.08442497253418 0.002074240939691663
2459610.441882112 11.09428596496582 0.002087823348119855
2459610.443271006 11.100756645202637 0.0020958133973181248
2459610.4446598995 11.105389595031738 0.0021016134414821863
2459610.4460487934 11.11629581451416 0.002117669442668557
2459610.4474376873 11.121224403381348 0.002124597318470478
2459610.4488265803 11.127551078796387 0.0021319736260920763
2459610.4502154742 11.131644248962402 0.0021374509669840336
2459610.4516043677 11.13764762878418 0.0021476224064826965
2459610.4529932616 11.144545555114746 0.002156035043299198
2459610.454382155 11.149560928344727 0.002162507502362132
2459610.455771049 11.155903816223145 0.0021712498273700476
2459610.4571599425 11.161393165588379 0.002178166527301073
2459610.458548836 11.17013168334961 0.002191779436543584
2459610.4599377294 11.17655086517334 0.0022039373870939016
2459610.4613266233 11.179405212402344 0.0022050761617720127
2459610.462715517 11.181459426879883 0.002206791192293167
2459610.4641044107 11.186841011047363 0.0022154890466481447
2459610.465493304 11.191452026367188 0.002222518902271986
2459610.466882198 11.19140338897705 0.0022220928221940994
2459610.468271091 11.197315216064453 0.0022312477231025696
2459610.469659985 11.195196151733398 0.00222663558088243
2459610.4710488785 11.197239875793457 0.0022304316516965628
2459610.4724377724 11.195138931274414 0.002225813688710332
2459610.473826666 11.1963472366333 0.0022283773869276047
2459610.47521556 11.195581436157227 0.0022280553821474314
2459610.4766044533 11.190906524658203 0.0022201116662472486
2459610.4779933468 11.186201095581055 0.002211940474808216
2459610.47938224 11.181769371032715 0.0022065062075853348
2459610.4807711337 11.170001029968262 0.002188252517953515
2459610.4821600276 11.153468132019043 0.002163330325856805
2459610.483548921 11.131014823913574 0.002132470952346921
2459610.484937815 11.107815742492676 0.0020985512528568506
2459610.4863267085 11.078445434570312 0.002060292288661003
2459610.487715602 11.039963722229004 0.002007061615586281
2459610.4891044954 10.993054389953613 0.001946779666468501
2459610.490493389 10.944499969482422 0.0018874697852879763
2459610.491882283 10.889142036437988 0.0018200641497969627
2459610.4932711762 10.841035842895508 0.0017650711815804243
2459610.49466007 10.814661979675293 0.0017370437271893024
2459610.4960489636 10.800183296203613 0.001719929976388812
2459610.4974378566 10.80012035369873 0.0017207888886332512
2459610.4988267506 10.804678916931152 0.0017254254780709743
2459610.500215644 10.81628704071045 0.0017374708550050855
2459610.5016045375 10.835533142089844 0.0017617210978642106
2459610.5029934314 10.847880363464355 0.001772532006725669
2459610.504382325 10.866911888122559 0.0017957636155188084
2459610.505771219 10.88708209991455 0.00181842059828341
2459610.507160112 10.904601097106934 0.0018388263415545225
2459610.5085490053 10.921080589294434 0.0018576595466583967
2459610.509937899 10.939196586608887 0.0018794032512232661
2459610.5113267926 10.954761505126953 0.0018991775577887893
2459610.512715686 10.97028923034668 0.0019183525582775474
2459610.51410458 10.987326622009277 0.0019393718102946877
2459610.515493473 10.998738288879395 0.0019530237186700106
2459610.5168823665 11.009126663208008 0.0019664091523736715
2459610.5182712604 11.026681900024414 0.0019901704508811235
2459610.519660154 11.036637306213379 0.0020038343500345945
2459610.5210490474 11.046713829040527 0.002016369951888919
2459610.5224379413 11.058773040771484 0.0020322375930845737
2459610.5238268347 11.067337989807129 0.00204287376254797
2459610.5252157277 11.080573081970215 0.0020614045206457376
2459610.526604621 11.08820629119873 0.0020716041326522827
2459610.527993515 11.094496726989746 0.002080785110592842
2459610.5293824086 11.103143692016602 0.002091381000354886
2459610.530771302 11.11082935333252 0.0021020229905843735
2459610.5321601955 11.116223335266113 0.002110836561769247
2459610.5335490895 11.126473426818848 0.0021234287414699793
2459610.5349379824 11.133806228637695 0.002135099610313773
2459610.536326876 11.144518852233887 0.0021494494285434484
2459610.53771577 11.147586822509766 0.0021547009237110615
2459610.5391046633 11.156638145446777 0.0021678342018276453
2459610.5404935568 11.159955978393555 0.0021729215513914824
2459610.54188245 11.170382499694824 0.002186607103794813
2459610.5432713437 11.1780424118042 0.0022001059260219336
